review_id,review_date,rating,wait_time,taste,service,comment
R000285,2024-08-14,4.8,15,3.1,5.0,他们家的菜真的很合我口味，服务也到位。
R000427,2024-08-14,3.5,3,2.8,2.7,勉强及格吧，各方面都很普通。
R000569,2024-08-14,2.1,26,2.3,2.5,性价比很低，不值得来。
R000570,2024-08-14,3.8,22,3.5,3.4,普通的餐厅，没有太多特色。
R000630,2024-08-14,4.8,20,3.5,4.0,慕名而来，果然名不虚传，味道和服务都很好。
R000957,2024-08-14,4.5,10,3.3,3.2,慕名而来，果然名不虚传，味道和服务都很好。
R001050,2024-08-14,4.0,31,4.1,4.8,特别喜欢他们家的菜，每次来都很满意。
R001095,2024-08-14,4.5,21,4.2,4.4,很满意的一次用餐体验，味道赞，服务棒。
R001272,2024-08-14,4.8,9,3.3,3.6,今天点的菜都很好吃，服务员也很贴心。
R001228,2024-08-15,3.5,25,3.3,3.2,普通的一餐，没有特别惊喜的地方。
R001419,2024-08-15,5.0,15,3.7,4.4,强烈推荐这家餐厅，味道好，服务一流！
R001420,2024-08-15,3.9,25,2.4,3.0,勉强及格吧，各方面都很普通。
R000635,2024-08-16,3.1,12,2.8,2.0,味道中规中矩，服务态度一般般。
R001155,2024-08-16,5.0,9,4.4,3.5,菜品色香味俱全，服务员态度超好。
R000029,2024-08-17,3.1,11,2.6,3.1,勉强及格吧，各方面都很普通。
R000277,2024-08-17,4.6,10,3.9,3.5,慕名而来，果然名不虚传，味道和服务都很好。
R000859,2024-08-17,3.9,3,2.5,2.1,味道中规中矩，服务态度一般般。
R001483,2024-08-17,4.6,20,3.5,5.0,很满意的一次用餐体验，味道赞，服务棒。
R000638,2024-08-18,3.2,27,3.4,3.9,普通的餐厅，没有太多特色。
R000823,2024-08-18,4.6,18,3.9,4.7,菜品色香味俱全，服务员态度超好。
R000956,2024-08-18,3.9,26,3.5,4.8,菜品和服务都属于一般水平，不难吃也不惊艳。
R000981,2024-08-18,4.4,10,4.3,5.0,他们家的菜真的很合我口味，服务也到位。
R000219,2024-08-19,3.3,20,2.6,3.6,菜品口味还行，服务态度马马虎虎。
R001488,2024-08-19,2.7,15,1.9,2.6,勉强及格吧，各方面都很普通。
R000073,2024-08-20,3.9,17,3.3,3.9,菜品和服务都还过得去，性价比一般。
R000162,2024-08-20,4.9,14,3.9,3.6,特别喜欢他们家的菜，每次来都很满意。
R000306,2024-08-20,4.9,3,3.8,2.5,口味正宗，服务热情，是我喜欢的餐厅。
R000725,2024-08-20,4.2,9,3.0,5.0,他们家的菜真的很合我口味，服务也到位。
R000880,2024-08-20,4.4,17,3.8,3.6,他们家的菜真的很合我口味，服务也到位。
R000992,2024-08-20,2.9,9,1.8,3.0,勉强及格吧，各方面都很普通。
R001075,2024-08-20,4.2,35,3.5,3.3,服务员很专业，菜品也很美味，点赞！
R001361,2024-08-20,4.0,10,3.3,4.1,菜品和服务都还过得去，性价比一般。
R001400,2024-08-20,3.8,17,3.3,3.7,味道还可以，服务一般，整体中规中矩吧。
R001434,2024-08-20,3.0,22,2.6,1.7,味道还可以，服务一般，整体中规中矩吧。
R000597,2024-08-21,3.4,20,2.6,3.8,普通的餐厅，没有太多特色。
R000622,2024-08-21,4.2,21,3.6,3.4,环境不错，菜品精致，服务员很有耐心。
R001133,2024-08-21,5.0,16,4.4,4.1,强烈推荐这家餐厅，味道好，服务一流！
R001163,2024-08-21,2.9,19,2.3,2.7,味道还可以，服务一般，整体中规中矩吧。
R001191,2024-08-21,4.5,6,3.5,3.5,服务员很专业，菜品也很美味，点赞！
R001280,2024-08-21,3.9,18,3.2,3.7,味道过得去，服务也还行，价格稍贵。
R000116,2024-08-22,2.9,40,3.5,3.4,菜品和服务都属于一般水平，不难吃也不惊艳。
R000364,2024-08-22,5.0,3,2.7,2.8,服务员很专业，菜品也很美味，点赞！
R000368,2024-08-22,3.0,24,3.3,3.4,普通的一餐，没有特别惊喜的地方。
R001496,2024-08-22,4.8,15,4.7,4.1,今天点的菜都很好吃，服务员也很贴心。
R000050,2024-08-23,2.0,24,2.8,2.4,各方面都需要改进，目前水平太差。
R000479,2024-08-23,5.0,8,4.5,4.2,菜品口味极佳，服务员很热情，整体体验很棒。
R000804,2024-08-23,4.1,17,3.0,3.5,今天点的菜都很好吃，服务员也很贴心。
R001262,2024-08-23,4.3,8,3.1,3.7,强烈推荐这家餐厅，味道好，服务一流！
R000092,2024-08-24,5.0,3,4.1,4.0,强烈推荐这家餐厅，味道好，服务一流！
R000282,2024-08-24,4.6,14,3.6,3.9,口味正宗，服务热情，是我喜欢的餐厅。
R000718,2024-08-24,4.1,14,4.4,3.2,口味正宗，服务热情，是我喜欢的餐厅。
R001086,2024-08-24,4.0,9,3.3,3.2,菜品和服务都属于一般水平，不难吃也不惊艳。
R001120,2024-08-24,4.6,26,3.3,3.8,很满意的一次用餐体验，味道赞，服务棒。
R001259,2024-08-24,3.7,5,2.8,2.8,菜品和服务都属于一般水平，不难吃也不惊艳。
R000617,2024-08-25,4.5,13,2.8,4.5,今天点的菜都很好吃，服务员也很贴心。
R000624,2024-08-25,5.0,12,3.9,4.0,他们家的菜真的很合我口味，服务也到位。
R000825,2024-08-25,3.9,14,2.6,3.3,勉强及格吧，各方面都很普通。
R001383,2024-08-25,5.0,10,3.6,4.4,强烈推荐这家餐厅，味道好，服务一流！
R000568,2024-08-26,3.2,13,3.2,3.9,味道还可以，服务一般，整体中规中矩吧。
R000671,2024-08-26,4.8,22,4.4,4.2,很满意的一次用餐体验，味道赞，服务棒。
R000756,2024-08-26,4.2,17,2.9,3.3,菜品口味极佳，服务员很热情，整体体验很棒。
R000815,2024-08-26,4.2,20,3.1,3.5,慕名而来，果然名不虚传，味道和服务都很好。
R001266,2024-08-26,2.4,21,2.7,2.5,非常失望的一次用餐，不会再来了。
R000146,2024-08-27,4.4,18,3.9,4.7,美食与服务兼具，值得推荐给大家！
R000263,2024-08-27,1.4,15,1.0,2.2,踩雷了，这家店的味道和服务都不行。
R000704,2024-08-27,2.9,4,2.0,3.2,菜品口味还行，服务态度马马虎虎。
R001018,2024-08-27,3.8,3,3.3,3.5,勉强及格吧，各方面都很普通。
R001346,2024-08-27,2.9,6,2.4,2.4,普通的餐厅，没有太多特色。
R000476,2024-08-28,4.1,11,2.4,2.5,今天点的菜都很好吃，服务员也很贴心。
R000733,2024-08-28,4.9,3,2.4,3.0,强烈推荐这家餐厅，味道好，服务一流！
R000924,2024-08-28,3.3,14,2.0,3.0,味道还可以，服务一般，整体中规中矩吧。
R000984,2024-08-28,4.0,8,2.6,3.4,口味正宗，服务热情，是我喜欢的餐厅。
R001047,2024-08-28,5.0,3,3.9,4.9,味道非常棒，服务态度也很好，下次还会再来！
R001058,2024-08-28,4.9,15,4.1,4.6,美食与服务兼具，值得推荐给大家！
R001198,2024-08-28,4.9,4,2.7,3.2,服务员很专业，菜品也很美味，点赞！
R001131,2024-08-29,4.2,17,3.3,3.1,很满意的一次用餐体验，味道赞，服务棒。
R001373,2024-08-29,3.3,3,1.9,3.0,味道还可以，服务一般，整体中规中矩吧。
R000251,2024-08-30,3.3,3,2.8,3.5,味道过得去，服务也还行，价格稍贵。
R000253,2024-08-30,5.0,9,4.2,3.9,他们家的菜真的很合我口味，服务也到位。
R000574,2024-08-30,3.6,16,3.2,2.4,整体感觉一般，可能不会特意再来。
R000751,2024-08-30,3.6,13,2.4,2.4,普通的一餐，没有特别惊喜的地方。
R000871,2024-08-30,4.1,13,2.4,2.6,朋友推荐来的，果然没失望，味道和服务都满分！
R001174,2024-08-30,4.3,10,2.7,5.0,特别喜欢他们家的菜，每次来都很满意。
R000200,2024-08-31,2.9,16,2.8,2.6,菜品和服务都还过得去，性价比一般。
R000594,2024-08-31,4.5,5,2.6,4.6,菜品色香味俱全，服务员态度超好。
R000637,2024-08-31,4.8,15,3.5,4.1,很满意的一次用餐体验，味道赞，服务棒。
R000855,2024-08-31,4.6,24,3.7,3.7,菜品色香味俱全，服务员态度超好。
R001482,2024-08-31,3.4,25,3.1,4.2,菜品和服务都还过得去，性价比一般。
R000325,2024-09-01,3.0,16,3.2,2.9,整体感觉一般，可能不会特意再来。
R000682,2024-09-01,3.3,12,2.4,2.6,普通的一餐，没有特别惊喜的地方。
R000931,2024-09-01,3.2,19,3.2,2.7,菜品和服务都属于一般水平，不难吃也不惊艳。
R000925,2024-09-02,4.8,3,3.7,3.9,味道非常棒，服务态度也很好，下次还会再来！
R001500,2024-09-02,4.5,13,2.9,3.0,慕名而来，果然名不虚传，味道和服务都很好。
R000297,2024-09-03,4.6,12,4.5,4.1,朋友推荐来的，果然没失望，味道和服务都满分！
R001342,2024-09-03,4.6,3,3.3,2.7,服务员很专业，菜品也很美味，点赞！
R000814,2024-09-04,3.4,18,3.4,3.6,菜品和服务都属于一般水平，不难吃也不惊艳。
R000894,2024-09-04,5.0,9,2.9,4.1,味道非常棒，服务态度也很好，下次还会再来！
R001130,2024-09-04,4.8,11,4.2,3.8,美食与服务兼具，值得推荐给大家！
R001157,2024-09-04,4.2,6,3.1,3.7,口味正宗，服务热情，是我喜欢的餐厅。
R001284,2024-09-04,5.0,6,4.2,5.0,菜品口味极佳，服务员很热情，整体体验很棒。
R000194,2024-09-05,3.7,4,2.2,3.1,味道中规中矩，服务态度一般般。
R000245,2024-09-05,3.2,7,2.4,3.8,普通的一餐，没有特别惊喜的地方。
R000296,2024-09-05,3.9,8,2.3,2.3,味道还可以，服务一般，整体中规中矩吧。
R000644,2024-09-05,2.6,16,2.3,2.4,整体感觉一般，可能不会特意再来。
R000696,2024-09-05,3.7,9,2.9,3.0,勉强及格吧，各方面都很普通。
R001104,2024-09-05,4.2,5,3.6,3.9,菜品口味极佳，服务员很热情，整体体验很棒。
R000312,2024-09-06,5.0,16,4.0,2.8,服务员很专业，菜品也很美味，点赞！
R000692,2024-09-06,4.6,18,4.3,3.9,强烈推荐这家餐厅，味道好，服务一流！
R000835,2024-09-06,3.8,22,2.7,2.9,勉强及格吧，各方面都很普通。
R001212,2024-09-06,2.9,27,2.5,2.4,味道还可以，服务一般，整体中规中矩吧。
R000183,2024-09-07,2.9,7,2.0,3.8,菜品和服务都属于一般水平，不难吃也不惊艳。
R000413,2024-09-07,2.0,20,3.3,3.2,非常失望的一次用餐，不会再来了。
R000799,2024-09-07,3.7,20,2.7,3.8,菜品和服务都还过得去，性价比一般。
R000851,2024-09-07,2.8,23,2.6,3.5,味道还可以，服务一般，整体中规中矩吧。
R001153,2024-09-07,3.1,19,2.9,3.0,普通的一餐，没有特别惊喜的地方。
R001411,2024-09-07,5.0,10,3.6,4.3,口味正宗，服务热情，是我喜欢的餐厅。
R000858,2024-09-08,4.2,16,3.8,3.1,强烈推荐这家餐厅，味道好，服务一流！
R000919,2024-09-08,4.0,18,3.4,2.8,口味正宗，服务热情，是我喜欢的餐厅。
R000935,2024-09-08,4.6,16,3.5,4.0,特别喜欢他们家的菜，每次来都很满意。
R001056,2024-09-08,2.8,19,2.9,2.2,菜品和服务都还过得去，性价比一般。
R000132,2024-09-09,4.2,8,3.2,3.1,很满意的一次用餐体验，味道赞，服务棒。
R001026,2024-09-09,4.3,18,3.3,3.2,菜品色香味俱全，服务员态度超好。
R001393,2024-09-09,4.4,21,4.1,3.2,美食与服务兼具，值得推荐给大家！
R000604,2024-09-10,4.8,24,3.9,4.0,他们家的菜真的很合我口味，服务也到位。
R000832,2024-09-10,3.1,14,2.4,2.8,普通的一餐，没有特别惊喜的地方。
R001069,2024-09-10,3.9,21,2.3,3.3,普通的餐厅，没有太多特色。
R001181,2024-09-10,4.0,20,3.4,2.9,他们家的菜真的很合我口味，服务也到位。
R001255,2024-09-11,5.0,14,4.0,3.9,今天点的菜都很好吃，服务员也很贴心。
R001303,2024-09-11,3.6,17,2.6,3.1,整体感觉一般，可能不会特意再来。
R000113,2024-09-12,3.9,22,3.1,4.3,菜品和服务都属于一般水平，不难吃也不惊艳。
R001093,2024-09-12,4.2,14,3.6,3.3,强烈推荐这家餐厅，味道好，服务一流！
R001124,2024-09-12,2.6,26,2.7,3.1,菜品和服务都还过得去，性价比一般。
R000165,2024-09-13,4.8,25,3.2,4.3,他们家的菜真的很合我口味，服务也到位。
R001024,2024-09-13,5.0,12,4.3,3.6,口味正宗，服务热情，是我喜欢的餐厅。
R001338,2024-09-13,2.7,28,3.3,4.1,整体感觉一般，可能不会特意再来。
R000326,2024-09-14,2.5,18,2.8,3.0,整体体验很差，味道和服务都不行。
R001184,2024-09-14,2.3,20,2.0,2.7,各方面都需要改进，目前水平太差。
R001489,2024-09-14,3.3,5,2.8,2.9,勉强及格吧，各方面都很普通。
R000019,2024-09-15,3.6,6,2.5,3.2,勉强及格吧，各方面都很普通。
R000412,2024-09-15,2.4,32,2.4,3.7,菜品口味一般，没有想象中好吃。
R000632,2024-09-15,5.0,15,3.6,4.5,环境不错，菜品精致，服务员很有耐心。
R000167,2024-09-16,5.0,7,3.5,3.4,菜品口味极佳，服务员很热情，整体体验很棒。
R000172,2024-09-16,3.5,12,3.0,2.0,勉强及格吧，各方面都很普通。
R000375,2024-09-16,4.5,25,3.1,3.6,他们家的菜真的很合我口味，服务也到位。
R000538,2024-09-16,4.1,10,2.6,2.8,慕名而来，果然名不虚传，味道和服务都很好。
R000794,2024-09-16,3.1,8,2.4,2.2,勉强及格吧，各方面都很普通。
R001145,2024-09-16,4.3,6,2.3,3.8,朋友推荐来的，果然没失望，味道和服务都满分！
R000131,2024-09-17,2.7,18,2.3,1.7,菜品口味还行，服务态度马马虎虎。
R000330,2024-09-17,4.5,15,4.0,3.1,味道非常棒，服务态度也很好，下次还会再来！
R000494,2024-09-17,3.3,20,2.5,3.3,味道过得去，服务也还行，价格稍贵。
R001126,2024-09-17,2.8,8,2.0,2.8,菜品和服务都还过得去，性价比一般。
R001139,2024-09-17,4.7,6,4.0,3.5,强烈推荐这家餐厅，味道好，服务一流！
R000513,2024-09-18,3.9,8,3.9,3.3,菜品口味还行，服务态度马马虎虎。
R000573,2024-09-18,4.9,15,3.5,3.9,特别喜欢他们家的菜，每次来都很满意。
R001485,2024-09-19,4.6,3,3.3,4.5,味道非常棒，服务态度也很好，下次还会再来！
R000241,2024-09-20,3.3,14,2.8,3.3,整体感觉一般，可能不会特意再来。
R000579,2024-09-20,3.0,13,2.0,2.9,整体感觉一般，可能不会特意再来。
R001082,2024-09-20,4.0,18,2.7,3.8,勉强及格吧，各方面都很普通。
R000218,2024-09-21,3.4,16,2.8,4.0,菜品和服务都属于一般水平，不难吃也不惊艳。
R000846,2024-09-21,4.2,23,3.9,4.6,强烈推荐这家餐厅，味道好，服务一流！
R000616,2024-09-22,4.3,10,3.6,3.8,环境不错，菜品精致，服务员很有耐心。
R001048,2024-09-22,2.9,10,3.7,2.9,普通的餐厅，没有太多特色。
R001090,2024-09-22,4.1,14,2.9,4.2,环境不错，菜品精致，服务员很有耐心。
R000523,2024-09-23,3.0,25,2.3,3.0,味道中规中矩，服务态度一般般。
R000643,2024-09-23,3.5,16,2.6,3.9,普通的餐厅，没有太多特色。
R001494,2024-09-23,4.2,13,3.1,3.8,很满意的一次用餐体验，味道赞，服务棒。
R000351,2024-09-24,5.0,9,3.1,2.0,今天点的菜都很好吃，服务员也很贴心。
R000809,2024-09-24,4.7,19,4.2,3.5,朋友推荐来的，果然没失望，味道和服务都满分！
R000954,2024-09-24,5.0,9,4.2,3.3,口味正宗，服务热情，是我喜欢的餐厅。
R000897,2024-09-25,4.0,7,3.8,3.5,勉强及格吧，各方面都很普通。
R001190,2024-09-26,2.5,19,2.6,2.8,整体体验很差，味道和服务都不行。
R001479,2024-09-26,3.7,19,2.0,3.1,普通的餐厅，没有太多特色。
R000147,2024-09-27,3.1,13,2.2,2.0,菜品口味还行，服务态度马马虎虎。
R000204,2024-09-27,5.0,23,4.4,4.3,特别喜欢他们家的菜，每次来都很满意。
R000390,2024-09-27,3.8,14,2.9,3.5,整体感觉一般，可能不会特意再来。
R000179,2024-09-28,4.0,22,3.5,3.8,勉强及格吧，各方面都很普通。
R000327,2024-09-28,5.0,6,3.8,4.0,今天点的菜都很好吃，服务员也很贴心。
R000626,2024-09-28,2.8,19,2.4,2.7,味道过得去，服务也还行，价格稍贵。
R000873,2024-09-28,2.5,16,1.9,2.1,非常失望的一次用餐，不会再来了。
R001242,2024-09-28,3.6,18,3.5,2.7,勉强及格吧，各方面都很普通。
R001337,2024-09-28,2.9,30,2.0,2.0,味道中规中矩，服务态度一般般。
R000196,2024-09-29,3.7,30,2.5,3.5,普通的一餐，没有特别惊喜的地方。
R000789,2024-09-29,3.8,10,3.3,3.0,菜品和服务都还过得去，性价比一般。
R000089,2024-09-30,3.9,8,1.9,2.9,菜品口味还行，服务态度马马虎虎。
R000707,2024-09-30,2.4,26,2.2,3.5,味道比较普通，对不起这个价格。
R000909,2024-09-30,4.0,21,3.9,3.6,今天点的菜都很好吃，服务员也很贴心。
R001208,2024-09-30,3.9,15,1.4,3.3,普通的餐厅，没有太多特色。
R000051,2024-10-01,4.7,14,2.7,4.4,特别喜欢他们家的菜，每次来都很满意。
R000154,2024-10-01,4.0,12,3.1,3.9,菜品色香味俱全，服务员态度超好。
R000276,2024-10-01,4.8,4,4.1,4.1,朋友推荐来的，果然没失望，味道和服务都满分！
R000497,2024-10-01,3.5,14,3.0,3.3,菜品口味还行，服务态度马马虎虎。
R000889,2024-10-01,4.0,22,3.6,2.9,环境不错，菜品精致，服务员很有耐心。
R001359,2024-10-01,2.1,24,2.7,2.5,整体体验很差，味道和服务都不行。
R000122,2024-10-02,3.8,3,2.4,4.0,味道还可以，服务一般，整体中规中矩吧。
R000373,2024-10-02,5.0,12,4.6,3.3,特别喜欢他们家的菜，每次来都很满意。
R000524,2024-10-02,5.0,4,4.3,2.7,菜品口味极佳，服务员很热情，整体体验很棒。
R000688,2024-10-02,3.5,12,3.1,3.3,普通的餐厅，没有太多特色。
R000813,2024-10-02,4.7,16,3.5,3.5,服务员很专业，菜品也很美味，点赞！
R001156,2024-10-02,3.9,21,3.7,3.4,普通的餐厅，没有太多特色。
R001397,2024-10-02,3.8,3,2.0,1.8,菜品口味还行，服务态度马马虎虎。
R000178,2024-10-03,4.2,27,3.6,4.7,特别喜欢他们家的菜，每次来都很满意。
R000208,2024-10-03,3.8,30,3.9,3.4,普通的餐厅，没有太多特色。
R000247,2024-10-03,3.5,22,3.2,3.3,菜品和服务都还过得去，性价比一般。
R000290,2024-10-03,3.0,25,2.7,3.0,菜品和服务都还过得去，性价比一般。
R000656,2024-10-03,4.8,10,3.4,3.4,朋友推荐来的，果然没失望，味道和服务都满分！
R000735,2024-10-03,5.0,5,4.2,4.1,今天用餐很愉快，菜品美味，服务周到。
R001025,2024-10-03,5.0,22,3.6,3.5,环境不错，菜品精致，服务员很有耐心。
R001335,2024-10-03,4.3,13,3.5,3.6,菜品口味极佳，服务员很热情，整体体验很棒。
R001404,2024-10-03,4.4,17,3.8,4.4,很满意的一次用餐体验，味道赞，服务棒。
R001461,2024-10-03,4.0,8,3.7,2.8,菜品和服务都属于一般水平，不难吃也不惊艳。
R000319,2024-10-04,4.6,13,3.9,3.9,今天点的菜都很好吃，服务员也很贴心。
R000670,2024-10-04,5.0,18,4.0,3.2,味道非常棒，服务态度也很好，下次还会再来！
R001085,2024-10-04,3.9,23,4.1,4.3,味道过得去，服务也还行，价格稍贵。
R001213,2024-10-04,2.9,18,3.2,3.6,整体感觉一般，可能不会特意再来。
R000385,2024-10-05,3.6,14,3.3,3.4,味道还可以，服务一般，整体中规中矩吧。
R001003,2024-10-05,4.4,12,3.2,3.5,慕名而来，果然名不虚传，味道和服务都很好。
R001161,2024-10-05,2.5,5,1.8,2.2,各方面都需要改进，目前水平太差。
R001426,2024-10-05,2.5,17,1.5,1.9,菜品和服务都属于一般水平，不难吃也不惊艳。
R000010,2024-10-06,3.7,26,3.3,3.6,菜品口味还行，服务态度马马虎虎。
R000026,2024-10-06,3.8,23,3.1,4.1,菜品和服务都属于一般水平，不难吃也不惊艳。
R000437,2024-10-06,4.5,17,4.2,4.0,口味正宗，服务热情，是我喜欢的餐厅。
R000689,2024-10-06,4.2,11,4.2,3.2,味道非常棒，服务态度也很好，下次还会再来！
R001269,2024-10-06,3.7,10,2.2,3.2,整体感觉一般，可能不会特意再来。
R000558,2024-10-07,3.7,21,3.0,3.2,菜品口味还行，服务态度马马虎虎。
R000634,2024-10-07,3.3,19,3.3,3.5,整体感觉一般，可能不会特意再来。
R000201,2024-10-08,4.0,17,3.5,3.0,今天点的菜都很好吃，服务员也很贴心。
R000286,2024-10-08,2.7,3,2.9,2.3,菜品和服务都属于一般水平，不难吃也不惊艳。
R000876,2024-10-08,4.3,26,4.5,4.4,很满意的一次用餐体验，味道赞，服务棒。
R001073,2024-10-08,3.8,12,2.5,3.2,普通的一餐，没有特别惊喜的地方。
R001099,2024-10-08,4.1,24,3.6,3.9,朋友推荐来的，果然没失望，味道和服务都满分！
R000055,2024-10-09,5.0,13,4.6,3.8,今天用餐很愉快，菜品美味，服务周到。
R000428,2024-10-09,5.0,12,4.3,3.9,环境不错，菜品精致，服务员很有耐心。
R000441,2024-10-09,3.7,17,3.5,3.9,勉强及格吧，各方面都很普通。
R000976,2024-10-09,2.3,20,2.2,3.5,味道不太合我的口味，有点失望。
R001113,2024-10-09,5.0,13,4.5,4.4,味道非常棒，服务态度也很好，下次还会再来！
R001115,2024-10-09,4.3,19,4.1,3.2,很满意的一次用餐体验，味道赞，服务棒。
R001134,2024-10-09,4.3,17,4.1,3.8,强烈推荐这家餐厅，味道好，服务一流！
R001160,2024-10-09,3.5,19,3.1,2.8,菜品和服务都属于一般水平，不难吃也不惊艳。
R000149,2024-10-10,3.6,24,3.4,2.7,普通的一餐，没有特别惊喜的地方。
R000227,2024-10-10,3.8,10,2.8,3.6,整体感觉一般，可能不会特意再来。
R000393,2024-10-10,2.6,11,2.4,2.4,味道过得去，服务也还行，价格稍贵。
R000401,2024-10-10,2.6,20,2.6,2.4,菜品和服务都还过得去，性价比一般。
R000546,2024-10-10,2.9,23,2.9,3.7,勉强及格吧，各方面都很普通。
R000872,2024-10-10,3.8,10,2.8,2.3,勉强及格吧，各方面都很普通。
R000914,2024-10-10,5.0,7,3.5,4.5,口味正宗，服务热情，是我喜欢的餐厅。
R001449,2024-10-10,5.0,13,4.1,3.0,很满意的一次用餐体验，味道赞，服务棒。
R000310,2024-10-11,3.6,22,3.1,3.1,味道还可以，服务一般，整体中规中矩吧。
R000844,2024-10-11,4.3,10,2.7,3.2,环境不错，菜品精致，服务员很有耐心。
R000852,2024-10-11,3.2,19,3.1,3.4,普通的餐厅，没有太多特色。
R000097,2024-10-12,3.7,19,3.9,3.4,整体感觉一般，可能不会特意再来。
R000619,2024-10-12,4.4,3,4.1,2.7,慕名而来，果然名不虚传，味道和服务都很好。
R000948,2024-10-12,3.8,13,3.0,4.1,整体感觉一般，可能不会特意再来。
R001353,2024-10-12,4.6,6,3.4,4.0,朋友推荐来的，果然没失望，味道和服务都满分！
R000456,2024-10-13,2.7,25,3.8,2.2,普通的一餐，没有特别惊喜的地方。
R000627,2024-10-13,3.7,5,2.2,2.8,菜品和服务都属于一般水平，不难吃也不惊艳。
R000022,2024-10-14,3.8,19,2.8,3.9,整体感觉一般，可能不会特意再来。
R000121,2024-10-14,4.6,15,3.4,3.5,朋友推荐来的，果然没失望，味道和服务都满分！
R000431,2024-10-14,3.3,5,2.8,3.5,味道过得去，服务也还行，价格稍贵。
R001376,2024-10-14,4.7,7,3.4,2.7,口味正宗，服务热情，是我喜欢的餐厅。
R000370,2024-10-15,3.4,11,2.8,2.7,菜品口味还行，服务态度马马虎虎。
R000711,2024-10-15,4.9,4,2.6,3.6,菜品色香味俱全，服务员态度超好。
R000754,2024-10-15,5.0,14,3.6,3.0,今天点的菜都很好吃，服务员也很贴心。
R000943,2024-10-15,5.0,4,3.3,3.2,特别喜欢他们家的菜，每次来都很满意。
R000350,2024-10-16,3.5,18,3.0,3.6,菜品口味还行，服务态度马马虎虎。
R000786,2024-10-16,4.6,18,3.5,4.2,菜品口味极佳，服务员很热情，整体体验很棒。
R001244,2024-10-16,2.8,19,3.0,2.0,菜品和服务都属于一般水平，不难吃也不惊艳。
R001299,2024-10-16,4.1,12,2.9,3.8,美食与服务兼具，值得推荐给大家！
R001446,2024-10-16,4.3,5,2.5,3.6,他们家的菜真的很合我口味，服务也到位。
R000109,2024-10-17,4.3,17,3.6,3.9,美食与服务兼具，值得推荐给大家！
R000191,2024-10-17,3.8,19,2.7,3.1,菜品口味还行，服务态度马马虎虎。
R000340,2024-10-18,3.6,13,3.8,2.7,菜品和服务都属于一般水平，不难吃也不惊艳。
R000555,2024-10-18,4.6,4,2.5,2.8,美食与服务兼具，值得推荐给大家！
R000826,2024-10-18,4.6,20,4.5,4.0,今天点的菜都很好吃，服务员也很贴心。
R000962,2024-10-18,4.9,20,4.8,4.4,今天用餐很愉快，菜品美味，服务周到。
R001014,2024-10-18,3.8,12,2.9,3.2,整体感觉一般，可能不会特意再来。
R000249,2024-10-19,4.5,16,4.0,3.5,今天点的菜都很好吃，服务员也很贴心。
R001168,2024-10-19,4.8,5,3.4,4.1,今天点的菜都很好吃，服务员也很贴心。
R001288,2024-10-19,5.0,4,3.6,4.8,很满意的一次用餐体验，味道赞，服务棒。
R000922,2024-10-20,2.6,24,2.7,2.2,勉强及格吧，各方面都很普通。
R000600,2024-10-21,4.6,21,3.3,3.6,他们家的菜真的很合我口味，服务也到位。
R000680,2024-10-21,4.8,15,3.9,4.0,朋友推荐来的，果然没失望，味道和服务都满分！
R000770,2024-10-21,4.9,14,3.6,4.4,今天用餐很愉快，菜品美味，服务周到。
R001039,2024-10-21,3.9,5,3.3,2.8,普通的一餐，没有特别惊喜的地方。
R001290,2024-10-21,2.2,16,2.3,2.4,整体体验很差，味道和服务都不行。
R000060,2024-10-22,5.0,12,3.5,4.3,慕名而来，果然名不虚传，味道和服务都很好。
R000250,2024-10-22,4.3,23,2.5,3.7,今天点的菜都很好吃，服务员也很贴心。
R000516,2024-10-22,4.5,13,3.9,3.5,强烈推荐这家餐厅，味道好，服务一流！
R000937,2024-10-22,3.7,13,3.3,2.9,菜品和服务都属于一般水平，不难吃也不惊艳。
R001044,2024-10-22,3.6,12,3.3,3.3,勉强及格吧，各方面都很普通。
R000318,2024-10-23,3.8,9,2.5,2.7,普通的餐厅，没有太多特色。
R000342,2024-10-23,4.6,3,3.2,3.6,特别喜欢他们家的菜，每次来都很满意。
R000564,2024-10-23,4.2,14,3.6,2.4,今天点的菜都很好吃，服务员也很贴心。
R000767,2024-10-23,5.0,3,2.7,4.0,口味正宗，服务热情，是我喜欢的餐厅。
R001151,2024-10-23,3.7,7,2.6,2.8,味道还可以，服务一般，整体中规中矩吧。
R001325,2024-10-23,4.2,14,2.9,3.1,口味正宗，服务热情，是我喜欢的餐厅。
R000503,2024-10-24,3.3,8,2.4,1.7,菜品和服务都属于一般水平，不难吃也不惊艳。
R000869,2024-10-24,4.7,6,3.6,3.4,口味正宗，服务热情，是我喜欢的餐厅。
R000126,2024-10-25,4.4,23,4.3,4.8,菜品色香味俱全，服务员态度超好。
R000349,2024-10-25,2.8,22,3.1,2.7,整体感觉一般，可能不会特意再来。
R000440,2024-10-25,4.1,15,3.3,2.5,菜品色香味俱全，服务员态度超好。
R001256,2024-10-25,3.7,11,3.0,2.2,菜品和服务都属于一般水平，不难吃也不惊艳。
R000124,2024-10-26,3.2,9,2.2,3.2,普通的一餐，没有特别惊喜的地方。
R000324,2024-10-26,5.0,9,4.0,4.0,他们家的菜真的很合我口味，服务也到位。
R000677,2024-10-26,3.6,3,2.6,2.1,菜品口味还行，服务态度马马虎虎。
